id,annotator_id,sentence,label,timestamp,created_at,annotator_name
466,cc7b937d-459e-416b-8fe9-05143627253d,Suddenly there is a threat being deemed as 'terrorist' on Global's Morning show targeting woman and feminists at U of T..with death.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:38:56.847046+00,2025-06-17 00:38:56.844778+00,Session3
467,cc7b937d-459e-416b-8fe9-05143627253d,"My brilliant doctor went to a symposium on weight loss and came back saying that as far as he could tell, it was an almost impossible task.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:39:06.325776+00,2025-06-17 00:39:06.30131+00,Session3
468,cc7b937d-459e-416b-8fe9-05143627253d,There may be a more pressing federal 'aboriginal issue' - the long standing dismal health of our First Nations peoples which shows up in dreadful life expectations compared to other Canadians.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:39:14.593486+00,2025-06-17 00:39:14.570886+00,Session3
469,cc7b937d-459e-416b-8fe9-05143627253d,G&M is tasked to distract us from the fact that Harper is dragging the country into a war and thus exposing his people to the immediate security threats from the terrorists.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:39:23.289873+00,2025-06-17 00:39:23.266416+00,Session3
470,cc7b937d-459e-416b-8fe9-05143627253d,"Gender bias within the school system, whether it is done consciously or unconsciously, has become an issue and boys are being increasingly disadvantaged.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:39:28.016407+00,2025-06-17 00:39:27.995522+00,Session3
471,cc7b937d-459e-416b-8fe9-05143627253d,"'Unlike Canada, Sweden doesn't select for skills, education or the potential to succeed'LOL, what a load of XXXX Canada's policies are racially biased.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:39:56.413263+00,2025-06-17 00:39:56.382076+00,Session3
472,cc7b937d-459e-416b-8fe9-05143627253d,"If we appoint people based on gender then the appointed people will always be viewed as less competent then the other workers as they didn't earn it, it was given to them.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:40:01.940712+00,2025-06-17 00:40:01.931244+00,Session3
473,cc7b937d-459e-416b-8fe9-05143627253d,"' Bush has been widely praised for his response to Katrina, in contrast with the criticism his brother, George W. Bush, faced as president in addressing the disaster.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:40:07.936676+00,2025-06-17 00:40:07.913506+00,Session3
474,cc7b937d-459e-416b-8fe9-05143627253d,")To put a total quota of 37,000 tonnes of cheese into perspective: In 2009 there were 35,500 tonnes of skim milk powder sitting in storage, unused.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:40:15.981884+00,2025-06-17 00:40:15.960459+00,Session3
475,cc7b937d-459e-416b-8fe9-05143627253d,I always find it unfair that when the church is criticized people will go back centuries in order to find some hypocritical moment.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:40:28.080145+00,2025-06-17 00:40:28.065103+00,Session3
476,cc7b937d-459e-416b-8fe9-05143627253d,Mackay's legacy is not as a terminator of one conservative party and a builder of another; it is as the person responsible for the harper regime that has plagued this country for the past decade.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:40:35.777054+00,2025-06-17 00:40:35.814364+00,Session3
477,cc7b937d-459e-416b-8fe9-05143627253d,Perhaps our immigrant friends might consider that you came here to join a new society not import your old one.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:45:15.055234+00,2025-06-17 00:45:15.027058+00,Session3
478,cc7b937d-459e-416b-8fe9-05143627253d,"Nearly two-thirds, or 65 per cent of Canadians, said a nationwide referendum should definitely (37 per cent) or probably (28 per cent) be held on any changes to the electoral system.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:45:19.857711+00,2025-06-17 00:45:19.827765+00,Session3
479,cc7b937d-459e-416b-8fe9-05143627253d,A fact: 86% Canadians are living in provinces that have priced carbon through a tax or cap and trade or are about to.An Angus Read poll from August 2015: 75% of Canadians support Cap and Trade nationally.,"{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:45:31.298319+00,2025-06-17 00:45:31.259394+00,Session3
480,cc7b937d-459e-416b-8fe9-05143627253d,(Additional reporting by Pavel Polityuk in Kiev and Zlata Garasyuta in Moscow Writing by Andrew Osborn; Editing by Larry King),"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:45:35.010577+00,2025-06-17 00:45:34.979723+00,Session3
481,cc7b937d-459e-416b-8fe9-05143627253d,"The Koch Brothers and Rupert Murdoch gave America the Tea Party and enabled their takeover of the Republican party and their reckless, obstructionist brinkmanship in Congress.. Now their chickens have come home to roost.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:45:48.190181+00,2025-06-17 00:45:48.159186+00,Session3
482,cc7b937d-459e-416b-8fe9-05143627253d,If we were a political party (rather than business persons) subjected to FOI by our critics we could have been roasted.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:45:53.035963+00,2025-06-17 00:45:53.007895+00,Session3
483,cc7b937d-459e-416b-8fe9-05143627253d,"In summation: 'When it comes to belief systems, for this one time I?m with the guy who quotes Dante, and is worried about the inferno here on Earth.'","{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:45:59.756086+00,2025-06-17 00:45:59.73323+00,Session3
484,cc7b937d-459e-416b-8fe9-05143627253d,"[...]Today's conservatives, and their party, have been remarkably successful at raising money, imposing discipline, attacking adversaries, controlling messages, lowering taxes while spreading government spending into every corner of the country, and dominating the public agenda.[...","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:46:54.692434+00,2025-06-17 00:46:54.666427+00,Session3
485,cc7b937d-459e-416b-8fe9-05143627253d,"A top Uber executive privately urged digging up dirt on journalists critical of the company.Citing security concerns and bylaw violations, Toronto is seeking a court injunction to stop Uber from operating.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:06.86224+00,2025-06-17 00:47:06.827561+00,Session3
486,cc7b937d-459e-416b-8fe9-05143627253d,"It might also be added that we should not take too much comfort from the fact that the trends in question have not advanced as much in Canada as in the US and some other major, advanced and modern societies.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:14.950769+00,2025-06-17 00:47:14.908188+00,Session3
487,cc7b937d-459e-416b-8fe9-05143627253d,Ghomeshi-gate: a bad day for everyoneWhen a public figure allows his personal life to interfere with business life he opens the door for all kinds of moral recriminations.,"{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:23.039336+00,2025-06-17 00:47:23.003091+00,Session3
488,cc7b937d-459e-416b-8fe9-05143627253d,It's only a matter of time before the way in which Canadians frame their understanding of our world is through an entirely American lens.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:30.123976+00,2025-06-17 00:47:30.094268+00,Session3
489,cc7b937d-459e-416b-8fe9-05143627253d,"There is no friend anywhere 7:11 AM on July 16, 2013 : 'Lawrence Martin is now 'special to the Globe and Mail'.","{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:35.056897+00,2025-06-17 00:47:35.027104+00,Session3
490,cc7b937d-459e-416b-8fe9-05143627253d,"In 1913, the year before the Great War started and an era of globalization and confidence ended, the booming Dominion of Canada, with a population of fewer than eight million people, welcomed 400,000 immigrants.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:47:46.302424+00,2025-06-17 00:47:46.271509+00,Session3
491,cc7b937d-459e-416b-8fe9-05143627253d,Libya is ruled by elements of al Qaeda and ISIS and there is a massive amount of military hardware missing.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:21.173747+00,2025-06-17 00:48:18.106573+00,Session3
492,cc7b937d-459e-416b-8fe9-05143627253d,"It's no different than crime; you don't reduce crime by arresting more people and throwing them in jail (as some believe), you do it by attacking the problems that lead to crime in the first place.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:26.863832+00,2025-06-17 00:48:19.264597+00,Session3
493,cc7b937d-459e-416b-8fe9-05143627253d,"By throwing out its moral compass and disregarding international law, the 'Do as I Say, Not as I Do' policy implemented by Western nations have set a low bar that others will stoop to match.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:33.073658+00,2025-06-17 00:48:33.048709+00,Session3
494,cc7b937d-459e-416b-8fe9-05143627253d,Also how much more debt can the federal government and especially the provinces incur before the one expenditure that soars past medicare will be servicing the debt.,"{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:38.723685+00,2025-06-17 00:48:38.691196+00,Session3
495,cc7b937d-459e-416b-8fe9-05143627253d,"So now I have a unilateral increase in my costs that my competitors in New York, Mexico and Quebec do not have.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:45.332592+00,2025-06-17 00:48:45.298573+00,Session3
496,cc7b937d-459e-416b-8fe9-05143627253d,Today is the day we learn in America that some are more equal than others and the law is no longer equally applied.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:48:52.022674+00,2025-06-17 00:48:51.986263+00,Session3
497,cc7b937d-459e-416b-8fe9-05143627253d,Not a Quebecer but I suspect that the majority of Quebecers just want to be themselves and flourish in their language and culture.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:48:57.777876+00,2025-06-17 00:48:57.732777+00,Session3
498,cc7b937d-459e-416b-8fe9-05143627253d,"Exposure to war can cause distress, but this is not necessarily synonymous with psychiatric illness.Indeed, the finest war journalists, the ones who have done this work for decades, usually understand that war leaves its mark on them.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:04.160714+00,2025-06-17 00:49:04.125368+00,Session3
499,cc7b937d-459e-416b-8fe9-05143627253d,"If this is indeed a new industry as Christie Clark would have us believe, develop a measure to assess where it lies on the continuum between the two and place the capital cost allowance there!","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:13.335627+00,2025-06-17 00:49:13.303347+00,Session3
500,cc7b937d-459e-416b-8fe9-05143627253d,Do we feel any sense of moral depravity that we are still having disputes with FNs' over land and rights?,"{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:17.902043+00,2025-06-17 00:49:17.866899+00,Session3
501,cc7b937d-459e-416b-8fe9-05143627253d,I guess the G and M have decided to save money on writers by having Lieberal bagmen write OP ed's?,"{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:30.590014+00,2025-06-17 00:49:30.560812+00,Session3
502,cc7b937d-459e-416b-8fe9-05143627253d,"If a family owed, with a growing debt, 39% of the gross family income, not as a mortgage, but as credit card debt, most bankers would stamp a rejection.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:35.2123+00,2025-06-17 00:49:35.179631+00,Session3
503,cc7b937d-459e-416b-8fe9-05143627253d,"'I bled internally all night,' he said.The broken bone sliced through veins and arteries, cutting off circulation to the lower part of the limb.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:49:39.291352+00,2025-06-17 00:49:39.249162+00,Session3
504,cc7b937d-459e-416b-8fe9-05143627253d,"Given that I wouldn't vote for Harper with a gun to my head, I'm not very good at judging the efficacy of this advice.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:50:35.77663+00,2025-06-17 00:50:35.747475+00,Session3
505,cc7b937d-459e-416b-8fe9-05143627253d,"Our indigenous population has no doubt suffered horrendously, but all one needs to do is look at the current state of the Canadian economy to understand the cost of our colonial based system.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:50:49.311841+00,2025-06-17 00:50:49.281493+00,Session3
506,cc7b937d-459e-416b-8fe9-05143627253d,"And yet, when one looks more closely at those immigrant groups that experience the most difficulty in integrating, much less assimilating into Canadian society, one finds that many come from muslim or African societies.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:50:57.824245+00,2025-06-17 00:50:57.778248+00,Session3
507,cc7b937d-459e-416b-8fe9-05143627253d,No kidding G+M .....are you just waking up from a 6 year slumber to that which rest of us with a brain in our head knew since 2006???,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:51:04.943809+00,2025-06-17 00:51:04.910168+00,Session3
508,cc7b937d-459e-416b-8fe9-05143627253d,"My power rates keep going up ,but Ontario is actually selling power at discount rates and in some cases paying the USA to take the power .","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:51:11.196909+00,2025-06-17 00:51:11.157906+00,Session3
509,cc7b937d-459e-416b-8fe9-05143627253d,"As for those that point out the results of the UN sponsored poll showing climate change in last place on the world's concerns - well, that easy to understand.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:51:17.073339+00,2025-06-17 00:51:17.031551+00,Session3
510,cc7b937d-459e-416b-8fe9-05143627253d,"I once saw them coming out of the Dorchester Hotel, arm in arm, and they stopped to look at a huge anti-austerity rally under way across the road in Hyde Park.","{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:51:25.916946+00,2025-06-17 00:51:25.883628+00,Session3
511,cc7b937d-459e-416b-8fe9-05143627253d,Parties that hope to govern in this country all have their core supporters on either side of the political spectrum and then chase as many votes in the middle as they can.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:51:31.661341+00,2025-06-17 00:51:31.628487+00,Session3
512,cc7b937d-459e-416b-8fe9-05143627253d,"Not good, not effective, not fair not to the nationals who welcome them, not to the desperate or not so desperate migrants.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:51:47.314005+00,2025-06-17 00:51:47.275997+00,Session3
513,cc7b937d-459e-416b-8fe9-05143627253d,I had thought that there was a very small number of people who had bought into the anti vaxxer philosophy.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:01.246252+00,2025-06-17 00:52:01.207177+00,Session3
514,cc7b937d-459e-416b-8fe9-05143627253d,"Militaries do not enforce domestic criminal laws, otherwise the US military will be targeting unending terrorist enemies ranging from the Unabomber, to Montana militias, to anti-abortion militants, to environmental activists, to students putting pipe bombs in schoolyards, etc.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:21.588003+00,2025-06-17 00:52:21.550849+00,Session3
515,cc7b937d-459e-416b-8fe9-05143627253d,From one Hamiltonian to another... bye-bye Andrea... don't let the door hit you in that shapely tush on the way out...,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:25.185713+00,2025-06-17 00:52:25.139629+00,Session3
516,cc7b937d-459e-416b-8fe9-05143627253d,"'The margin of error for a random survey of 1,000 Canadians is plus or minus 3.1 percentage points, 19 times out of 20.'","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:29.41868+00,2025-06-17 00:52:29.369438+00,Session3
517,cc7b937d-459e-416b-8fe9-05143627253d,"Does Canada set up hundreds of 'sanctuary' cities or counties or even provinces where these illegal immigrants can commit crimes including rape and murder with little or no consequences, where local politicians protect them?","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:37.033478+00,2025-06-17 00:52:36.989017+00,Session3
518,cc7b937d-459e-416b-8fe9-05143627253d,"A cure for serious mental illnesses like schizophrenia, depression, autism, Alzheimer's disease and related diseases of human brains will never be found unless institutions like CAMH began to base scientific methodology under all research into these biological brain diseases.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:52:44.702698+00,2025-06-17 00:52:44.654099+00,Session3
519,cc7b937d-459e-416b-8fe9-05143627253d,"It would be interesting to know how many of the European men set aside their country (First Nation) wives, partners when the 'real' wife arrived in Canada from the GB.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:53:01.150849+00,2025-06-17 00:53:01.130107+00,Session3
520,cc7b937d-459e-416b-8fe9-05143627253d,"All people are equal under the law and there shall be no discrimination in political, economic or social relations because of race, creed, sex, social status, or family origin.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:53:06.987324+00,2025-06-17 00:53:06.94665+00,Session3
521,cc7b937d-459e-416b-8fe9-05143627253d,"Just as the US moved to eliminate Soviet missile threat on Cuba, Russia is moving pre-emptively to eliminate potential NATO missile threat in Ukraine.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:53:17.782501+00,2025-06-17 00:53:17.739498+00,Session3
522,cc7b937d-459e-416b-8fe9-05143627253d,we had the same problem in the 1970s with the RCMP security service opening mail and listening to telephone conversations illegally.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:53:25.791318+00,2025-06-17 00:53:25.750106+00,Session3
523,cc7b937d-459e-416b-8fe9-05143627253d,"It will be a major deal for them and even if they don't find a thing, there will be a news release that will state that Supreme Court Justice X is under investigation.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:53:33.350839+00,2025-06-17 00:53:33.306262+00,Session3
524,cc7b937d-459e-416b-8fe9-05143627253d,"When I broached the subject with my local MP, James Bezan of Selkirk Interlake--he was indignant that I would offer criticism-his view is that all federal scientists must fall into line with the party line from the PMO.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:53:43.799282+00,2025-06-17 00:53:43.761229+00,Session3
525,cc7b937d-459e-416b-8fe9-05143627253d,"Why do people say hijab-wearing women are oppressed bcs they are either overtly forced or oppressed, BUT, women tottering around on stiletto heels are not.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:54:36.601413+00,2025-06-17 00:54:36.557574+00,Session3
526,cc7b937d-459e-416b-8fe9-05143627253d,"Last year, the head of the Swedish military created considerable controversy when he publicly stated that Sweden could not defend itself against a foreign attack.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:54:43.440685+00,2025-06-17 00:54:43.403325+00,Session3
